registro_id,fecha,centro,turno,pedidos,unidades,lineas,distancia_m,ocupacion_pct,operarios,urgentes_pct,promocion,carga_proxy_1,carga_proxy_2,horas_persona,costo_cierre_clp,ruido_1,ruido_2,ruido_3,ruido_4,rol_particion
R0735,2026-04-02,C7,Manana,140,247,188,511.1498,82.4812,11,23.7019,1,142.3966,142.4510,9.6103,71026.2478,-1.5047,0.5963,0.4027,-2.7721,entrenamiento
R0736,2026-04-02,C8,Manana,116,181,112,471.1923,71.1066,11,9.7044,1,116.4073,121.1254,2.3623,18924.2215,-0.5328,0.2020,-1.9154,-0.7458,entrenamiento
R0737,2026-04-03,C1,Manana,156,294,143,1881.9841,86.8149,13,9.9474,0,158.4270,150.3620,15.3194,114020.6660,0.9821,-0.2599,0.9022,-0.4890,entrenamiento
R0738,2026-04-03,C2,Tarde,150,448,172,1770.4786,43.1042,7,3.0062,0,153.4126,142.4903,12.8643,97074.1259,-0.9793,0.5061,0.0566,0.3397,entrenamiento
R0739,2026-04-03,C3,Tarde,152,434,185,569.8697,60.7921,8,24.8316,1,151.6853,148.4206,9.0454,67027.0570,0.3968,0.8517,-0.3243,-0.4870,entrenamiento
R0740,2026-04-03,C4,Tarde,154,290,201,1269.0474,74.4223,13,14.1970,1,153.3337,148.8577,7.8187,59522.5742,0.7090,-0.6132,0.5170,0.2600,entrenamiento
R0741,2026-04-03,C5,Tarde,160,389,224,944.3068,67.0006,10,29.7909,0,155.9025,160.1670,9.3578,69576.9519,1.2597,0.9459,-0.4759,-0.1266,entrenamiento
R0742,2026-04-03,C6,Tarde,153,364,141,1731.7625,82.2358,13,12.1588,1,154.1246,148.5304,13.3726,98335.8247,-0.1768,-0.1107,1.4835,1.3252,entrenamiento
R0743,2026-04-03,C7,Tarde,144,394,197,1991.4243,50.3914,11,15.8071,0,148.8923,154.5851,10.1614,75615.2718,-0.1011,-0.8100,-1.0915,2.0426,entrenamiento
R0744,2026-04-03,C8,Tarde,145,307,141,823.4219,73.4083,13,3.9479,1,142.1194,144.8576,6.4708,48133.7060,0.7602,0.5322,0.1132,-0.4276,entrenamiento
R0745,2026-04-04,C1,Tarde,146,302,171,1224.1843,37.3937,8,13.4678,1,143.4584,151.3523,13.3038,98295.5781,-2.6494,-1.1624,1.2740,-1.3714,entrenamiento
R0746,2026-04-04,C2,Tarde,153,500,190,1149.4446,84.4430,12,26.9217,1,152.2719,158.3799,13.5033,99568.7415,-0.9331,-0.8183,-0.6185,0.2801,entrenamiento
R0747,2026-04-04,C3,Tarde,138,228,130,707.6499,51.0416,14,23.5941,1,136.0358,135.1715,5.5205,43499.6863,-0.2720,-1.2639,-0.2189,2.8265,entrenamiento
R0748,2026-04-04,C4,Manana,167,490,184,2040.5654,41.7101,9,3.6649,0,166.4838,167.5380,13.7770,104611.8129,-0.4241,-0.3360,0.2947,0.5864,entrenamiento
R0749,2026-04-04,C5,Tarde,142,444,180,1921.0400,49.8027,8,24.3566,0,137.5177,141.3011,10.5152,78252.4815,-2.5806,0.9342,-0.1882,0.0741,entrenamiento
R0750,2026-04-04,C6,Tarde,127,403,146,1133.6424,63.1097,16,19.5500,1,127.0961,125.4369,5.7347,43120.2935,0.6655,1.0973,-1.3668,-0.3312,entrenamiento
R0751,2026-04-04,C7,Tarde,165,295,226,933.7034,59.8264,14,9.5447,0,167.3685,162.0295,10.2360,78089.9800,-0.1158,1.8549,0.8254,-0.8092,entrenamiento
R0752,2026-04-04,C8,Tarde,131,203,133,1331.4558,NA,9,0.6747,0,130.0521,128.5238,12.1145,92877.9441,0.7604,0.6211,-0.6146,-0.9031,entrenamiento
R0753,2026-04-05,C1,Manana,177,430,188,1982.0123,80.0194,12,6.0090,0,176.6183,179.5784,10.5348,81087.9764,-0.2662,-0.6135,0.6163,-0.2731,entrenamiento
R0754,2026-04-05,C2,Tarde,146,346,180,1682.2098,57.3299,8,19.1923,1,147.9519,149.4149,10.9263,82844.7801,-0.7000,-0.6987,-0.7307,-0.9768,entrenamiento
R0755,2026-04-05,C3,Tarde,167,375,186,1138.6256,71.6588,15,7.1185,1,171.4400,169.5150,12.1243,90289.8948,0.5095,1.4568,0.3692,-1.6341,entrenamiento
R0756,2026-04-05,C4,Manana,152,308,166,1779.2787,78.7155,8,23.0869,0,152.4110,151.1322,10.9529,80135.6708,1.2106,-1.1733,0.5477,0.2191,entrenamiento
R0757,2026-04-05,C5,Tarde,152,398,159,2146.4161,55.2239,13,25.5237,0,154.2537,156.2725,6.3036,46581.5274,0.1842,0.0079,-0.6486,-1.1080,entrenamiento
R0758,2026-04-05,C6,Manana,162,395,175,932.0919,46.2262,9,12.8199,0,160.6608,157.5592,11.9643,89004.0531,0.9011,-1.0406,-1.8430,0.0492,entrenamiento
R0759,2026-04-05,C7,Tarde,158,275,190,1514.1691,63.9994,11,27.7553,0,153.5734,150.3228,7.3472,53646.8532,0.3674,0.5461,0.2337,0.1047,entrenamiento
R0760,2026-04-05,C8,Tarde,159,292,168,1997.7549,73.4264,12,23.9477,1,160.1154,157.8306,11.6636,87313.4533,3.2601,0.8155,-0.9042,0.9200,entrenamiento
R0761,2026-04-06,C1,Manana,145,285,176,1050.8949,75.7512,8,28.3943,0,140.5614,148.2054,11.3873,84767.2033,-0.0712,-0.1014,-2.2828,0.7684,entrenamiento
R0762,2026-04-06,C2,Manana,162,325,220,1608.1553,71.6157,8,22.6224,1,157.7756,157.2288,13.5537,103154.9836,0.0630,0.1707,0.3489,-0.5328,entrenamiento
R0763,2026-04-06,C3,Manana,134,305,135,1869.5801,91.9333,7,19.9642,1,132.9921,134.3519,19.8076,146761.2638,0.6840,-0.4724,-2.1438,-0.9670,entrenamiento
R0764,2026-04-06,C4,Tarde,123,355,118,1584.3656,70.9064,7,21.2851,0,121.6463,130.2497,8.9257,68295.6710,-0.3787,-0.3952,0.4003,-2.4752,entrenamiento
R0765,2026-04-06,C5,Tarde,140,407,196,1760.6077,46.9102,15,3.6805,1,140.4593,143.9973,9.5117,71659.2485,0.6021,0.1802,0.2272,-0.8190,entrenamiento
R0766,2026-04-06,C6,Manana,140,275,152,1926.5950,35.6879,7,26.1923,1,137.5317,144.7083,12.9852,97560.6284,0.5613,-0.2893,0.1151,-0.8559,entrenamiento
R0767,2026-04-06,C7,Tarde,149,513,188,1542.1728,NA,16,8.2042,0,147.6201,149.4800,17.3128,131577.8697,-2.0308,-0.6269,0.0688,-0.2596,entrenamiento
R0768,2026-04-06,C8,Manana,145,308,131,NA,57.3682,9,9.9338,1,145.2276,140.4271,8.3149,62231.4471,-1.1884,0.6002,0.6109,-0.9270,entrenamiento
R0769,2026-04-07,C1,Manana,179,603,186,602.0962,50.5959,10,27.5541,1,181.0655,180.9066,9.5938,72801.9072,0.5594,-1.2581,-1.6462,-0.7396,entrenamiento
R0770,2026-04-07,C2,Manana,158,534,160,505.7614,75.1427,14,17.8220,1,159.7332,151.5895,8.6413,63701.4843,-0.0988,-0.2464,0.6902,1.3604,entrenamiento
R0771,2026-04-07,C3,Manana,141,219,140,571.3163,87.9443,13,17.1638,0,144.9304,138.5828,12.2063,92535.8477,1.7261,-1.7839,-0.5114,0.7851,entrenamiento
R0772,2026-04-07,C4,Manana,154,322,179,1788.8961,69.8115,11,29.3670,0,154.1390,148.6924,7.2269,54772.8360,0.1498,-1.2257,0.3479,-0.8230,entrenamiento
R0773,2026-04-07,C5,Tarde,133,307,156,694.9328,NA,12,20.9621,0,136.0352,135.6662,5.7506,43665.9914,0.3276,-0.6848,3.2758,0.4560,entrenamiento
R0774,2026-04-07,C6,Tarde,153,362,157,1070.9554,51.8300,9,5.8344,0,152.0733,147.9870,9.0783,67906.5471,0.4951,-1.0486,1.7653,-0.9258,entrenamiento
R0775,2026-04-07,C7,Manana,159,406,214,2061.4055,86.8762,11,28.4490,1,157.3121,158.9849,17.0966,128004.8274,-0.2286,-0.9207,-0.7271,-1.1173,entrenamiento
R0776,2026-04-07,C8,Tarde,165,451,175,1384.0214,71.7737,7,7.6286,0,167.6996,168.2261,15.9333,119379.2840,0.0498,-0.9656,-0.9846,0.4498,entrenamiento
R0777,2026-04-08,C1,Manana,134,445,130,2130.8472,84.9437,16,12.7160,1,132.8003,135.9878,15.5473,117535.2740,-0.0536,-0.3004,-1.3559,-1.8583,entrenamiento
R0778,2026-04-08,C2,Manana,136,353,175,NA,65.9672,16,14.2024,1,133.3912,142.9969,6.0394,43889.9284,1.7534,0.9941,1.4838,-1.1245,entrenamiento
R0779,2026-04-08,C3,Manana,142,370,157,1146.8766,42.3265,12,20.7996,0,137.9223,138.8930,7.9755,60782.8776,0.7253,-2.9890,-1.1260,-0.7456,entrenamiento
R0780,2026-04-08,C4,Manana,150,418,152,1899.3754,70.5768,14,7.3227,0,155.4267,144.5100,6.7856,49613.5416,-0.0706,-0.4807,1.1870,-0.9270,entrenamiento
R0781,2026-04-08,C5,Tarde,131,395,147,850.6527,67.3236,11,20.8450,0,129.1451,135.6226,8.5134,62450.9941,-1.3305,0.3807,-0.5351,-0.1340,entrenamiento
R0782,2026-04-08,C6,Manana,149,367,172,1513.6224,39.7350,8,8.8025,0,150.7907,154.4209,13.6308,99587.3956,-1.5972,-0.1884,-0.2738,1.7377,entrenamiento
R0783,2026-04-08,C7,Tarde,161,511,158,693.5117,58.9365,15,5.9015,0,156.2307,156.9358,6.5925,50456.5582,0.0037,0.0260,0.7336,-0.7722,entrenamiento
R0784,2026-04-08,C8,Tarde,170,349,216,1571.6716,60.6338,16,28.3199,1,168.0242,170.3524,8.0909,61256.5244,0.3995,-2.0629,-0.6362,0.3211,entrenamiento
R0785,2026-04-09,C1,Manana,154,359,164,882.1882,82.7095,7,18.9947,0,153.4015,148.7891,13.3325,100755.6922,0.0655,0.7705,-0.3967,0.4016,entrenamiento
R0786,2026-04-09,C2,Tarde,150,456,204,1471.7337,48.5098,7,25.1841,1,148.6456,151.3817,13.4863,101346.7064,0.4890,-1.0939,-0.4703,-0.8178,entrenamiento
R0787,2026-04-09,C3,Manana,149,405,191,1155.1773,70.3965,12,9.2783,1,145.4758,155.8737,5.8926,42694.7522,-0.3034,1.0838,-0.8188,-1.1143,entrenamiento
R0788,2026-04-09,C4,Manana,164,323,153,889.1472,45.8778,14,25.1220,1,164.1044,165.9313,8.1646,61417.7032,-1.4214,0.6228,2.0335,-2.3218,entrenamiento
R0789,2026-04-09,C5,Tarde,179,598,164,1673.7092,45.7123,16,18.6273,0,182.4544,177.1793,12.5217,94275.3086,0.5261,0.7059,0.4082,-0.5289,entrenamiento
R0790,2026-04-09,C6,Manana,158,329,174,1144.8122,81.0213,12,13.5555,0,154.7720,161.5101,8.7982,63123.4280,0.0106,-0.0135,0.5450,-2.1633,entrenamiento
R0791,2026-04-09,C7,Manana,150,497,144,NA,54.9782,11,25.8711,1,149.6672,150.2617,8.1380,63005.1041,-0.2855,-0.0679,0.3582,1.5713,entrenamiento
R0792,2026-04-09,C8,Manana,141,328,180,1898.8058,39.7431,11,14.8441,0,145.7690,144.8441,12.3960,92415.9333,-0.8169,-0.7136,-0.1583,0.8564,entrenamiento
R0793,2026-04-10,C1,Tarde,153,516,149,1413.5143,78.8944,17,17.2848,0,152.0550,155.4781,12.6430,95435.3323,0.1950,-0.2073,-0.3315,-0.1872,entrenamiento
R0794,2026-04-10,C2,Manana,154,398,183,611.0303,60.7876,9,23.3324,1,151.8410,159.4880,7.9844,62892.3447,0.1105,-0.1910,0.4428,1.5639,entrenamiento
R0795,2026-04-10,C3,Tarde,130,343,148,544.6446,39.2139,15,15.9588,0,127.4157,140.7425,9.9326,72895.1565,-1.7339,-0.9851,0.4741,0.5865,entrenamiento
R0796,2026-04-10,C4,Tarde,152,396,166,2112.0814,42.8342,11,9.3252,1,150.4995,141.4130,13.7550,102388.3950,-0.3691,-1.0793,-0.9762,-1.3938,entrenamiento
R0797,2026-04-10,C5,Manana,168,487,177,423.0062,79.3220,9,8.0871,1,166.1780,173.1223,10.6359,80891.2985,0.5878,0.6620,-1.3493,1.5100,entrenamiento
R0798,2026-04-10,C6,Tarde,158,525,168,NA,36.6192,15,21.5170,1,162.5346,161.7795,14.0067,105241.8006,-0.8436,-0.3379,-0.3955,1.7739,entrenamiento
R0799,2026-04-10,C7,Manana,157,516,154,1598.1895,49.1696,13,26.8165,0,157.7721,149.6906,9.9895,75423.3675,0.0611,1.1457,-0.3164,0.3198,entrenamiento
R0800,2026-04-10,C8,Tarde,146,364,166,NA,67.8647,16,3.2728,1,145.1576,147.3027,10.8635,82515.7202,-0.0928,-0.6245,-1.6170,-1.6552,entrenamiento
R0801,2026-04-11,C1,Manana,152,249,148,798.9331,64.4693,7,10.0141,1,150.7289,156.4253,7.2158,51976.9380,-0.5592,-0.2104,-0.9973,1.3458,entrenamiento
R0802,2026-04-11,C2,Manana,147,347,193,1882.2048,87.0918,11,11.2074,1,149.1110,156.1354,13.3510,98674.5479,-1.4508,-0.0069,-2.0878,-0.3976,entrenamiento
R0803,2026-04-11,C3,Manana,160,303,193,685.4303,70.7574,10,8.5273,1,159.8386,156.8997,6.9455,48338.9442,0.5637,-1.3377,3.2533,1.2198,entrenamiento
R0804,2026-04-11,C4,Manana,158,521,176,1040.5222,70.8751,14,13.4104,1,159.8367,142.2910,9.2365,68745.1862,-0.0371,1.8422,-1.1156,1.2643,entrenamiento
R0805,2026-04-11,C5,Tarde,142,351,189,648.9958,82.4454,12,18.7641,1,140.8678,137.4324,9.7722,74664.0559,-0.5895,1.7693,0.2572,-0.5181,entrenamiento
R0806,2026-04-11,C6,Manana,139,234,158,953.8067,79.2074,7,24.0804,0,141.5542,147.3086,8.8141,64177.4168,-0.6356,-0.9919,-1.1103,-2.0492,entrenamiento
R0807,2026-04-11,C7,Manana,140,276,167,719.9260,73.0132,10,22.4852,1,140.0754,146.7760,8.8661,66304.1476,0.4938,-1.1524,-0.4991,-0.9946,entrenamiento
R0808,2026-04-11,C8,Manana,148,261,139,477.2093,52.9658,14,26.4653,0,143.2357,147.9648,2.9446,22905.2885,1.0827,-2.2379,0.2077,1.2950,entrenamiento
R0809,2026-04-12,C1,Tarde,153,437,174,1931.6211,47.3813,8,20.6255,0,157.3161,156.9561,11.1373,83552.2008,0.2207,-0.6570,1.4350,1.3773,entrenamiento
R0810,2026-04-12,C2,Manana,148,360,166,998.2595,72.8213,13,21.9051,1,149.3848,151.5879,8.7131,65804.6350,0.7265,-0.7258,-0.1062,-0.2871,entrenamiento
R0811,2026-04-12,C3,Manana,144,341,134,1950.7214,84.3780,10,23.3689,0,142.1638,151.5437,10.1944,77673.3386,0.0392,-0.3593,-0.8703,0.9218,entrenamiento
R0812,2026-04-12,C4,Manana,149,384,186,807.6121,75.7970,9,20.8935,0,149.4471,159.1508,6.8233,50649.3063,-0.4131,0.4552,-0.8081,-0.3938,entrenamiento
R0813,2026-04-12,C5,Tarde,152,302,206,1685.3263,88.6078,10,16.8953,0,146.6361,148.8160,15.5474,115761.7559,0.9107,2.3167,-1.2231,-0.0360,entrenamiento
R0814,2026-04-12,C6,Manana,148,475,148,1727.6803,79.1904,13,14.1303,0,147.0826,146.9457,9.5882,70962.1785,0.3584,-1.9583,0.6963,-1.2756,entrenamiento
R0815,2026-04-12,C7,Manana,127,273,126,855.3136,78.1827,7,11.3594,0,125.0556,120.8211,11.8532,92466.1229,0.1738,2.3836,0.0162,-1.0691,entrenamiento
R0816,2026-04-12,C8,Manana,152,355,175,1934.0870,57.4927,11,13.1860,0,150.5257,151.2701,5.2984,37547.6406,0.1908,-0.2168,0.3692,-2.2241,entrenamiento
R0817,2026-04-13,C1,Tarde,170,565,231,2078.7927,82.1576,11,1.5671,1,170.3868,167.5834,16.8485,126607.5210,-0.9177,-0.4669,0.7893,-1.1135,entrenamiento
R0818,2026-04-13,C2,Manana,138,471,166,488.2087,44.4788,11,29.2748,1,136.7288,141.5772,8.3570,63687.0978,1.1284,1.2771,0.1024,-0.6468,entrenamiento
R0819,2026-04-13,C3,Tarde,135,257,171,NA,49.3487,10,12.7897,0,134.1924,132.6005,8.2891,62353.6979,0.0945,0.3254,0.7920,-0.0218,entrenamiento
R0820,2026-04-13,C4,Tarde,156,271,215,1366.7056,57.0205,7,19.7968,0,159.1452,152.0210,10.1571,78942.5004,0.1885,-0.1431,-0.2499,-0.9361,entrenamiento
R0821,2026-04-13,C5,Manana,157,541,196,1237.3102,58.1675,12,28.4709,0,152.6382,152.1091,6.2194,45457.3583,-0.6867,-0.5797,1.0413,0.5708,entrenamiento
R0822,2026-04-13,C6,Manana,132,234,138,1146.6496,41.2364,8,5.6316,1,129.5373,124.9920,9.8814,75796.2022,0.6417,1.9808,0.6448,1.4303,entrenamiento
R0823,2026-04-13,C7,Tarde,140,237,145,515.3511,57.6454,17,8.7665,0,141.2633,130.4443,4.2466,30972.1373,0.0682,-1.4686,-1.9209,-1.4392,entrenamiento
R0824,2026-04-13,C8,Tarde,140,246,170,1165.2024,42.0828,8,5.4402,1,141.0134,136.4884,14.3506,106034.2282,1.2383,0.3193,-0.1665,-0.5876,entrenamiento
R0825,2026-04-14,C1,Tarde,167,392,176,656.2021,66.6339,16,17.1834,1,160.4325,165.6485,8.7139,65786.0499,0.9059,0.5178,-0.8674,0.3960,entrenamiento
R0826,2026-04-14,C2,Tarde,170,382,160,1915.0533,45.5355,15,5.6932,0,170.3141,170.9999,11.7507,91466.1312,-0.9917,-0.3620,0.6469,0.3025,entrenamiento
R0827,2026-04-14,C3,Manana,154,232,213,652.2392,84.6589,9,28.7729,0,150.8625,145.7529,13.7339,104397.3492,0.1503,0.4678,1.7805,-0.5595,entrenamiento
R0828,2026-04-14,C4,Manana,139,346,136,440.4638,74.5749,14,18.0664,0,137.2514,134.2336,5.6646,40461.3838,-0.0732,0.3896,-0.3636,-1.2932,entrenamiento
R0829,2026-04-14,C5,Manana,137,245,163,1735.4137,91.9901,9,13.3670,0,134.6303,133.4428,14.9006,110793.0850,1.0135,-0.1686,-0.8748,1.9778,entrenamiento
R0830,2026-04-14,C6,Manana,134,288,186,574.5337,81.2283,17,25.9860,0,129.3155,142.6185,8.8405,66748.7364,-1.4344,1.2287,0.0181,0.3543,entrenamiento
R0831,2026-04-14,C7,Manana,155,416,213,1861.5973,54.4512,10,14.5534,1,158.7386,148.7269,7.7004,57508.3449,0.8307,-0.1262,0.0710,0.1922,entrenamiento
R0832,2026-04-14,C8,Tarde,160,519,156,913.9664,66.7075,10,20.2378,1,161.0371,168.6970,11.1804,85041.6155,-1.3611,0.3842,0.7586,-0.0293,entrenamiento
R0833,2026-04-15,C1,Manana,143,365,161,1889.1045,49.9431,14,2.7528,1,141.0410,141.8301,8.1367,60436.8454,-0.2971,1.0604,-0.4273,2.3555,entrenamiento
R0834,2026-04-15,C2,Manana,162,417,170,2016.4043,39.0124,11,8.9601,1,155.6940,159.6568,9.9485,73728.2881,0.6929,-0.5902,0.6874,-0.9128,entrenamiento
R0835,2026-04-15,C3,Manana,143,427,200,1211.5698,44.2037,16,28.3907,1,141.4634,147.2978,8.1257,60003.0341,1.9485,0.9575,0.7532,0.8322,entrenamiento
R0836,2026-04-15,C4,Manana,154,395,153,1104.5180,45.3460,17,10.7441,0,148.9937,162.4365,5.0717,40048.5956,-0.4065,-0.2686,1.8327,0.6450,entrenamiento
R0837,2026-04-15,C5,Manana,146,460,175,2191.2770,61.3278,17,4.8567,0,148.9604,147.1322,7.7941,59543.8854,0.6353,1.6150,-0.8654,-0.9440,entrenamiento
R0838,2026-04-15,C6,Manana,140,227,148,1271.8840,48.5318,13,1.1657,0,139.4150,137.2664,6.0209,44700.9880,0.9346,-1.7121,-2.4098,0.4807,entrenamiento
R0839,2026-04-15,C7,Tarde,152,491,159,1093.5378,63.2377,12,28.0881,1,155.4641,150.8636,7.3592,56776.4436,1.5368,2.3636,0.0572,-1.1634,entrenamiento
R0840,2026-04-15,C8,Tarde,172,468,231,822.6151,85.6568,15,8.8206,0,169.4627,164.3949,17.1240,130608.6649,0.5793,0.0235,-1.2048,-1.3563,entrenamiento
R0841,2026-04-16,C1,Manana,126,298,136,1263.7660,90.6260,13,25.5971,1,127.2739,131.3061,14.3860,107582.9501,0.0215,0.3699,0.9748,-0.0834,entrenamiento
R0842,2026-04-16,C2,Manana,152,432,191,1538.7099,54.4592,15,7.8423,1,152.8861,155.0256,6.8049,50255.2680,0.0678,0.5333,-0.5598,1.9829,entrenamiento
R0843,2026-04-16,C3,Manana,137,207,164,2087.3342,74.8832,11,18.7823,0,139.6627,141.7240,8.5704,65438.0093,0.4494,0.3209,1.1861,-0.4836,entrenamiento
R0844,2026-04-16,C4,Manana,140,220,127,2190.1473,45.2791,16,2.9389,1,142.2438,142.2630,9.3336,69540.3888,0.5837,0.8834,-0.5833,0.2501,entrenamiento
R0845,2026-04-16,C5,Manana,149,475,162,553.3554,66.8449,16,20.1688,1,146.1550,154.2075,4.8135,34731.6215,1.4050,-0.5206,0.5153,0.7629,entrenamiento
R0846,2026-04-16,C6,Tarde,137,423,188,1115.0628,69.4575,10,11.4272,0,133.9300,137.1527,9.3771,67571.8385,0.5093,-0.3548,-0.2498,-0.9837,entrenamiento
R0847,2026-04-16,C7,Tarde,154,414,154,1569.8250,37.3311,15,14.4933,1,154.8294,154.0182,11.7692,88423.7678,-0.0242,-0.4369,0.1185,-0.5478,entrenamiento
R0848,2026-04-16,C8,Manana,142,297,142,961.6371,40.6751,14,3.9558,0,137.0564,141.5241,8.7058,68491.5018,0.3720,-0.6670,-2.4546,1.2458,entrenamiento
R0849,2026-04-17,C1,Tarde,138,362,189,NA,71.8085,10,21.4444,1,135.6381,139.8773,10.0842,76095.8689,-0.2556,0.9424,0.5257,-0.5733,entrenamiento
R0850,2026-04-17,C2,Tarde,141,349,196,874.0080,75.2070,16,24.0686,0,141.4231,135.9110,10.5886,78858.1116,-0.1862,-0.0084,-0.9570,0.9615,entrenamiento
R0851,2026-04-17,C3,Tarde,165,360,213,1932.7174,43.0785,15,12.4381,0,169.6179,169.0144,9.1085,72401.2973,0.7076,1.1093,0.1187,0.1130,entrenamiento
R0852,2026-04-17,C4,Manana,144,237,141,635.0796,71.0406,10,25.8932,0,143.4494,144.1804,6.6907,50880.8090,0.4233,-0.9174,1.6734,-1.3516,entrenamiento
R0853,2026-04-17,C5,Tarde,143,475,171,1135.9905,62.9899,11,29.7362,0,141.9929,136.0923,5.2138,37199.7370,-1.1073,-0.3370,0.2968,-1.6984,entrenamiento
R0854,2026-04-17,C6,Tarde,126,378,114,1071.1759,54.4551,17,13.0639,1,131.2491,123.9719,5.2821,40967.9149,0.6862,-1.9832,-0.7035,0.2460,entrenamiento
R0855,2026-04-17,C7,Manana,148,255,162,1683.2800,59.6991,16,20.6119,1,138.0216,151.2527,4.7736,35041.6400,0.8183,-0.3309,0.8548,1.7868,entrenamiento
R0856,2026-04-17,C8,Tarde,152,450,176,537.3075,74.7299,9,22.0588,1,147.7155,152.1995,9.8266,75030.6171,-2.6341,-0.5488,-0.2448,-0.7053,entrenamiento
R0857,2026-04-18,C1,Tarde,159,301,157,1406.8311,91.5807,8,29.4454,0,163.8556,160.9315,18.5033,139132.4287,0.1372,1.0711,-1.5234,0.1150,entrenamiento
R0858,2026-04-18,C2,Tarde,165,268,154,1709.0434,68.9662,14,5.2250,0,159.7351,165.6535,10.2566,77851.2605,-0.5035,0.7475,-0.5105,-0.1142,entrenamiento
R0859,2026-04-18,C3,Manana,143,362,179,714.9860,55.1313,8,0.5368,0,144.4350,141.1046,7.8595,56845.3588,2.2044,-1.0589,1.0639,-1.9148,entrenamiento
R0860,2026-04-18,C4,Tarde,134,228,175,2052.5799,67.7123,15,13.2948,1,131.0834,127.9954,5.6948,43475.4398,0.4321,0.6212,0.4454,0.5143,entrenamiento
R0861,2026-04-18,C5,Tarde,163,295,217,1619.5431,60.4745,10,20.0444,0,165.5578,174.2355,8.0168,62530.2622,-0.9903,0.9319,-1.1796,1.0083,entrenamiento
R0862,2026-04-18,C6,Manana,131,405,122,1759.5467,64.1034,15,22.1450,1,131.0536,124.9339,6.1489,48871.1059,0.2475,2.1282,-0.3701,1.6366,entrenamiento
R0863,2026-04-18,C7,Manana,155,262,195,579.8555,83.2270,7,21.8899,1,151.2921,150.6177,13.0501,98989.0486,0.4152,-0.1760,0.5293,-0.6892,entrenamiento
R0864,2026-04-18,C8,Manana,130,450,136,1080.2606,NA,15,16.6619,1,127.1683,133.1829,3.2018,24900.4594,-0.4693,0.8525,0.7852,-0.6562,entrenamiento
R0865,2026-04-19,C1,Manana,159,437,155,950.9135,80.0242,9,12.3161,1,156.5870,161.5613,11.6498,86420.5099,1.4464,1.0200,-1.3933,0.0698,entrenamiento
R0866,2026-04-19,C2,Manana,139,385,174,2042.9681,73.5498,8,10.6306,1,141.8200,138.6503,9.0097,67164.5803,0.4342,1.2211,0.2394,0.7184,entrenamiento
R0867,2026-04-19,C3,Tarde,141,463,165,1214.2487,71.9431,15,4.0547,1,141.5570,137.7386,8.2400,64215.2842,0.5327,1.5095,1.2156,-0.8212,entrenamiento
R0868,2026-04-19,C4,Manana,158,479,212,1563.8841,39.4975,13,12.9811,0,165.7856,162.9209,12.8800,96355.0115,0.2260,0.4374,-0.2007,-1.1199,entrenamiento
R0869,2026-04-19,C5,Manana,184,525,231,810.7387,86.7946,10,4.5504,1,180.2184,180.5024,16.5855,121970.2488,0.4785,1.0149,-1.5453,0.0870,entrenamiento
R0870,2026-04-19,C6,Manana,154,368,170,1380.5726,48.7416,12,21.0485,0,154.2351,144.6439,7.9178,57321.2894,-0.2742,-1.1849,-0.0624,0.1056,entrenamiento
R0871,2026-04-19,C7,Manana,145,333,168,405.6147,80.4255,13,29.3851,1,141.0539,139.2637,8.2732,62478.1138,2.9748,0.2651,0.1812,-0.3595,entrenamiento
R0872,2026-04-19,C8,Tarde,140,472,132,831.6901,56.2479,15,13.8854,1,139.0229,144.3865,8.4222,62470.5956,1.0338,0.1765,-0.7977,0.8023,entrenamiento
R0873,2026-04-20,C1,Manana,154,377,199,2029.0226,52.1347,11,6.5074,0,157.6264,151.9781,8.2392,61257.8827,-1.0111,-2.0460,-1.2889,1.2455,entrenamiento
R0874,2026-04-20,C2,Tarde,150,518,189,1544.3072,82.7295,7,2.4270,0,149.0557,142.4534,16.4731,123770.1696,-0.2937,0.3184,1.6006,0.3886,entrenamiento
R0875,2026-04-20,C3,Manana,162,328,183,2150.9600,39.1701,13,21.2907,1,158.7345,168.1400,13.6758,105190.2770,-1.2877,1.0137,0.2786,0.4239,entrenamiento
R0876,2026-04-20,C4,Tarde,143,403,163,566.9199,36.4566,7,13.6425,1,147.3719,142.7934,14.0721,104872.5570,-0.5024,0.3734,-1.8803,-0.2678,entrenamiento
R0877,2026-04-20,C5,Manana,148,352,195,1936.2016,41.9097,12,3.1292,1,151.4204,148.8755,7.1866,54360.6664,1.6232,0.4142,1.2610,1.5532,entrenamiento
R0878,2026-04-20,C6,Manana,167,399,192,967.2281,78.3310,14,1.7664,1,167.1413,171.1737,11.6833,86894.5332,-0.9316,0.8384,1.1194,-0.8833,entrenamiento
R0879,2026-04-20,C7,Tarde,142,441,148,1789.3181,36.4369,17,11.3945,1,146.0057,135.1186,13.3175,101058.8937,1.9002,1.4187,0.7688,-1.4844,entrenamiento
R0880,2026-04-20,C8,Manana,172,269,197,1660.6566,59.0684,16,0.1210,1,165.3380,171.1581,11.5417,85286.4926,2.1777,0.7986,0.9367,0.5548,entrenamiento
R0881,2026-04-21,C1,Manana,166,403,163,1814.1047,70.2749,16,8.7581,0,169.9687,158.9377,8.9235,65387.8198,0.4880,0.4208,-0.7600,-1.1584,entrenamiento
